comment_id,video_id,thread_id,parent_comment_id,is_reply,author_display_name,text_original,clean_text,comment_like_count,published_at,product_categories,video_context,demand_signals,priority_level,title,channel_title,description,view_count,engagement_rate,video_url,search_keyword,fetched_by
Ugy8U40qXIm9pte5wuh4AaABAg.AVkJzKXthW2AVx_OgEWnV2,r5MEHafYweo,Ugy8U40qXIm9pte5wuh4AaABAg,Ugy8U40qXIm9pte5wuh4AaABAg,True,@CyprusPhotographyTours,These sound like mini backpacks right? The Vanguard sound much bigger. I’m assuming 36 L. I think my Torvol is 30 L + 10 with the roll top. I will check out the Eastpack. Thanks for sharing your gear and preferences,these sound like mini backpacks right? the vanguard sound much bigger. i m assuming 36 l. i think my torvol is 30 l 10 with the roll top. i will check out the eastpack. thanks for sharing your gear and preferences,1,2026-04-23 19:12:47+00:00,camera_optics|travel_outdoor|general_protection,general,general,general,The Best Budget Camera Sling for Travel Photography,Cyprus Photography Tours,"In this video, I test the K&F Concept Alpha 10L camera sling to see if downsizing your setup actually improves your travel photography experience. Instead of packing everything “just in case”, I limit myself to what fits inside this small sling and put it through a full day of shooting.

I break down what you can realistically fit inside, from simple camera setups to drone and vlogging options, and show the trade-offs you’ll have to make along the way. More importantly, I take it out into real travel conditions to see how it actually performs when you’re walking, shooting, and dealing with the heat.

If you’re tired of overpacking and want a lighter, simpler setup for travel photography, this might change how you think about your gear.

For more travel and street photography content, make sure to subscribe.

If you’re planning to visit Cyprus, this series will give you inspiration on where to go and how to capture it. And if you’d like to experience it yourself, you can book a Cyprus Photography Tour with me here ➝ https://linktw.in/713a27b4

🛍️ K&F Concept Alpha Camera Sling Bag 10L - https://linktw.in/qjJrVX

🎥 My main YouTube channel: Talking photography, drones, and gear → https://www.youtube.com/dimmyv

🇨🇾 Free Photo Spots Guide https://linktw.in/GKibCW

🎨 Photo Presets: https://linktw.in/iJVxax
🎧 Music + SFX I use (2 months free with Artlist: https://linktw.in/IFwQNf
✌🏼Portfolio/Socials: 🌎 www.cyprusphotographytours.com 
📸 Instagram - https://www.instagram.com/cyprus.photography.tours

📲 Recommendations: 
✅ vidIQ - https://linktw.in/bZucAP
✅ NordVPN (3 months free) - https://linktw.in/RhtCyC
✅ LinkTwin – Manage all your affiliate links in one place: https://linktw.in/?ref=95170
✅ Revolut, Digital banking, currency exchange, and travel features: https://linktw.in/kTxXaI
✅ Wise, A digital bank with low cost money transfer - https://linktw.in/MvzUjL

📸 My Photography Gear:
Sony a6700: https://linktw.in/grZNPE
Most Used Lens: https://linktw.in/QyhuaR
Sigma 16mm f1.4: https://linktw.in/KyWpbk
Sigma 10-18mm f2.8: https://linktw.in/ALUPFI
Sigma 56mm f1.4: https://linktw.in/eXnwiO
Sony 70-350mm f/4.5-6.3: https://linktw.in/sYCats
Favourite Photography Filter: https://linktw.in/KtEdQZ 
Favourite Variable ND Filter: https://linktw.in/XLiCRW
PolarPro Shortstache Filter: https://linktw.in/KtEdQZ
PolarPro 135 Gold Filter: https://linktw.in/UyNXLb
Step Up Rings: https://linktw.in/gAEczs

POV Cam: https://linktw.in/pPazff
Tripod: https://linktw.in/leWHGH
Chest Mount: https://linktw.in/rQOqdI

DJI Air 3S: https://linktw.in/uvQPYV
Freewell Drone Filters: https://linktw.in/bXeECy

📸 Framed Canvas Wall Art: https://linktw.in/UZJtkE
For framed wall art to hang in your home, office or give as a gift, check out my Etsy store.

Brands I recommend and use:
⭐️ Freewell - https://linktw.in/rISzwT 
⭐️ Kentfaith.co.uk 20% OFF code: DEMETRIOS

Some of the links in this description are affiliate links. By using these links, I may earn a small commission on your purchase at no extra cost to you. This helps me keep creating more videos for you—thank you for the support!

✨ More Cyprus POV videos coming soon, make sure to subscribe for the journey.

Timestamps:
00:00 Stop Overpacking for Travel Photography
00:46 Why Camera Backpacks Ruin Travel Days
01:46 A Simpler Travel Photography Setup
30:01 K&F Concept Alpha Camera Sling Bag 10L
05:40 What Fits in a 10L Camera Sling
07:55 Real World Experience
09:09 Camera Sling Pros and Cons
11:38 Who This Camera Sling Is For
12:01 Travel Photography in Cyprus + Free Guide

#Cyprus #travelphotography #cameragear @SonyAlphaUniverse",4682,24.99,https://www.youtube.com/watch?v=r5MEHafYweo,camera lens carry case,dashboard_user
UgxEztxoMlb_mG6Juqt4AaABAg,CiaTDj-JmlI,UgxEztxoMlb_mG6Juqt4AaABAg,,False,@christianbellofatto,0:47 this composition is so good! Love that 4:3.,0 47 this composition is so good! love that 4 3.,0,2026-04-23 17:30:26+00:00,camera_optics|digital_accessories|travel_outdoor|audio|general_protection,general,general,general,What's in my camera bag for 2026,Mitch Lally,"Thanks to Storyblocks for sponsoring this video. Get 15% off any annual plan for a limited time, only available through this link: https://www.storyblocks.com/mitchlally

📸  My Lightroom Profiles: https://www.mitchlally.com/presets/

🔧 My Gear

Main Photography Camera: https://geni.us/x-e5
Main Video Camera: https://geni.us/zv-e1

My Favourite Lens: https://geni.us/viltrox25
My Everyday Lens: https://geni.us/fuji27
Main Video Lens: https://geni.us/sony2450-28

Camera Strap: https://geni.us/9ll4S
Short Strap: https://cleversupply.co/en-au/products/ioe-short-strap
SD Cards I Use: https://geni.us/lexarsd128

On Camera Audio: https://geni.us/j0veiA
Rode Wireless Pro: https://geni.us/rode-pro
My Favourite Lav Mic: https://geni.us/Akwok
Voiceover Mic: https://geni.us/rode-voiceover

Travel Tripod: https://geni.us/HFnPEtY
Reflector (must have): https://geni.us/Aq02H
ND: https://geni.us/nisindfilter
CPL: https://geni.us/nisicpl
BlackMist: https://geni.us/nisiblack
My Camera Bag: https://geni.us/thinkbag
Best Editing Hard Drive: https://geni.us/ssd-editing

🐇 I use Narrative Select to speed up my workflow: https://mitchlally.com/nrrtv
👨🏽‍💻 I use Squarespace to build my websites: https://mitchlally.com/squspc
🎧 Get a free trial of the best music for your videos: https://fm.pxf.io/mlallyfreetrial

*** Clicking any of these links above helps support my channel as I get a little commission from each link used (and doesn't cost you any extra!) ***

Follow me on Instagram:
https://www.instagram.com/mitchlally

Get in touch (Business only): 
mitch@mitchlally.com",8886,31.17,https://www.youtube.com/watch?v=CiaTDj-JmlI,camera lens hard case,dashboard_user
UgwqTo_0PGtVUhanci54AaABAg,NJq7lfTiMoQ,UgwqTo_0PGtVUhanci54AaABAg,,False,@pratikpanchmatia,"Anker Nano Slim 5K power bank will not charge your phone fully - you get about 3K worth of usable battery and with the efficiency loss because of MagSafe charging, you may get 70-80% depending on your phone","anker nano slim 5k power bank will not charge your phone fully you get about 3k worth of usable battery and with the efficiency loss because of magsafe charging, you may get 70 80 depending on your phone",0,2026-04-23 17:11:47+00:00,camera_optics|digital_accessories|travel_outdoor|audio|general_protection,review,general,general,Paris Travel Carry Review - After The Trip,The Michael Evins,"Reviewing the travel carry for my first international trip to Paris, France.

CONTENTS:
00:00 - Intro + Initial thoughts
00:59 - The Bag
04:07 - Cameras
06:54 - DJI Camera
11:22 - Power Banks
15:52 - Headphones
18:15 - Hip-Pack
19:46 - Power Banks
21:55 - Outro

You can find me here:
BUSINESS inquiries  |  hello@themichaelevins.com
Instagram  |  https://www.instagram.com/themichaelevins
Threads  |  https://www.threads.net/@themichaelevins

Gear I Use - https://kit.co/themichaelevins

My Editing program (DaVinci Resolve)

#leica #leicacamera #travel #traveling",4345,39.59,https://www.youtube.com/watch?v=NJq7lfTiMoQ,camera lens everyday carry,dashboard_user
UgwliwIGqqCfyPYxjyF4AaABAg,IXm-DH-VtP0,UgwliwIGqqCfyPYxjyF4AaABAg,,False,@alarabedir2629,Does salted work or do you recommend unsalted butter,does salted work or do you recommend unsalted butter,0,2026-04-23 16:38:33+00:00,camera_optics|travel_outdoor,tutorial,review_comparison,general,Bring THIS to a Photoshoot #photography #landscapephotography #photographytutorials,Explorer University,Learn three essential items to bring on every photography adventure. #photographytutorials #photography #landscapephotography,1123,35.62,https://www.youtube.com/watch?v=IXm-DH-VtP0,mirrorless camera carry case,dashboard_user
UgwFe2xf3Cz1sVBoPPx4AaABAg,6Uehk0ya9AU,UgwFe2xf3Cz1sVBoPPx4AaABAg,,False,@mhmxg,I love how Chinese phones copy each other and try to be the best in everything,i love how chinese phones copy each other and try to be the best in everything,0,2026-04-23 16:35:11+00:00,camera_optics,general,general,general,OPPO Find X9 Ultra 300mm Lens Attachment,Parker Burton,OPPO just sent out the craziest smartphone accessory with this 300mm lens attachment,205647,64.66,https://www.youtube.com/watch?v=6Uehk0ya9AU,camera lens protective case,dashboard_user
Ugyo9_RbCFAFbt_s4K94AaABAg.AVJ4kMc3aH4AVVwfBRb0PU,Y-tHYm5YznI,Ugyo9_RbCFAFbt_s4K94AaABAg,Ugyo9_RbCFAFbt_s4K94AaABAg,True,@ALAMINIslam-h4u2z,Ei price e vivo x300 pawa jabe ote 4k 60 fps portrait vdo record hoy 😌,ei price e vivo x300 pawa jabe ote 4k 60 fps portrait vdo record hoy,1,2026-04-12 16:18:10+00:00,camera_optics,general,general,general,Best Budget Mirrorless Camera in 2026? 🔥 Meet the Canon EOS R50 V,Joydeep Chaudhuri Explores ,"Looking for the best budget mirrorless camera in 2026? This might be the one.

The Canon EOS R50 V brings powerful features, compact design, and impressive image quality—perfect for creators stepping into serious photography and video.

In this short, get a quick look at why this camera could be your next upgrade.

Save this before you buy your next camera 🎥",76555,33.27,https://www.youtube.com/watch?v=Y-tHYm5YznI,mirrorless camera best case for,dashboard_user
UgyJti9zeP-MiSatBoF4AaABAg,CiaTDj-JmlI,UgyJti9zeP-MiSatBoF4AaABAg,,False,@alanmorgan1,I really recommend checking out the Godox iT32 if you get the chance. It's not that much bigger than the iM30 but a significant upgrade and wireless.,i really recommend checking out the godox it32 if you get the chance. it s not that much bigger than the im30 but a significant upgrade and wireless.,1,2026-04-23 15:52:25+00:00,camera_optics|digital_accessories|travel_outdoor|audio|general_protection,general,review_comparison,general,What's in my camera bag for 2026,Mitch Lally,"Thanks to Storyblocks for sponsoring this video. Get 15% off any annual plan for a limited time, only available through this link: https://www.storyblocks.com/mitchlally

📸  My Lightroom Profiles: https://www.mitchlally.com/presets/

🔧 My Gear

Main Photography Camera: https://geni.us/x-e5
Main Video Camera: https://geni.us/zv-e1

My Favourite Lens: https://geni.us/viltrox25
My Everyday Lens: https://geni.us/fuji27
Main Video Lens: https://geni.us/sony2450-28

Camera Strap: https://geni.us/9ll4S
Short Strap: https://cleversupply.co/en-au/products/ioe-short-strap
SD Cards I Use: https://geni.us/lexarsd128

On Camera Audio: https://geni.us/j0veiA
Rode Wireless Pro: https://geni.us/rode-pro
My Favourite Lav Mic: https://geni.us/Akwok
Voiceover Mic: https://geni.us/rode-voiceover

Travel Tripod: https://geni.us/HFnPEtY
Reflector (must have): https://geni.us/Aq02H
ND: https://geni.us/nisindfilter
CPL: https://geni.us/nisicpl
BlackMist: https://geni.us/nisiblack
My Camera Bag: https://geni.us/thinkbag
Best Editing Hard Drive: https://geni.us/ssd-editing

🐇 I use Narrative Select to speed up my workflow: https://mitchlally.com/nrrtv
👨🏽‍💻 I use Squarespace to build my websites: https://mitchlally.com/squspc
🎧 Get a free trial of the best music for your videos: https://fm.pxf.io/mlallyfreetrial

*** Clicking any of these links above helps support my channel as I get a little commission from each link used (and doesn't cost you any extra!) ***

Follow me on Instagram:
https://www.instagram.com/mitchlally

Get in touch (Business only): 
mitch@mitchlally.com",8886,31.17,https://www.youtube.com/watch?v=CiaTDj-JmlI,camera lens hard case,dashboard_user
Ugz8qe7CzBjfaz23cJR4AaABAg,CiaTDj-JmlI,Ugz8qe7CzBjfaz23cJR4AaABAg,,False,@selishots,The third party glass for Fuji is really great! I've been using more and more lenses from TTartisians and it's hard to beat for the price.,the third party glass for fuji is really great! i ve been using more and more lenses from ttartisians and it s hard to beat for the price.,0,2026-04-23 15:31:09+00:00,camera_optics|digital_accessories|travel_outdoor|audio|general_protection,general,general,general,What's in my camera bag for 2026,Mitch Lally,"Thanks to Storyblocks for sponsoring this video. Get 15% off any annual plan for a limited time, only available through this link: https://www.storyblocks.com/mitchlally

📸  My Lightroom Profiles: https://www.mitchlally.com/presets/

🔧 My Gear

Main Photography Camera: https://geni.us/x-e5
Main Video Camera: https://geni.us/zv-e1

My Favourite Lens: https://geni.us/viltrox25
My Everyday Lens: https://geni.us/fuji27
Main Video Lens: https://geni.us/sony2450-28

Camera Strap: https://geni.us/9ll4S
Short Strap: https://cleversupply.co/en-au/products/ioe-short-strap
SD Cards I Use: https://geni.us/lexarsd128

On Camera Audio: https://geni.us/j0veiA
Rode Wireless Pro: https://geni.us/rode-pro
My Favourite Lav Mic: https://geni.us/Akwok
Voiceover Mic: https://geni.us/rode-voiceover

Travel Tripod: https://geni.us/HFnPEtY
Reflector (must have): https://geni.us/Aq02H
ND: https://geni.us/nisindfilter
CPL: https://geni.us/nisicpl
BlackMist: https://geni.us/nisiblack
My Camera Bag: https://geni.us/thinkbag
Best Editing Hard Drive: https://geni.us/ssd-editing

🐇 I use Narrative Select to speed up my workflow: https://mitchlally.com/nrrtv
👨🏽‍💻 I use Squarespace to build my websites: https://mitchlally.com/squspc
🎧 Get a free trial of the best music for your videos: https://fm.pxf.io/mlallyfreetrial

*** Clicking any of these links above helps support my channel as I get a little commission from each link used (and doesn't cost you any extra!) ***

Follow me on Instagram:
https://www.instagram.com/mitchlally

Get in touch (Business only): 
mitch@mitchlally.com",8886,31.17,https://www.youtube.com/watch?v=CiaTDj-JmlI,camera lens hard case,dashboard_user
UgzY-yaUdL2_l-bx5gN4AaABAg,6Uehk0ya9AU,UgzY-yaUdL2_l-bx5gN4AaABAg,,False,@ShubhamPatel-z8q8g,"benifits of opposition find x9 ultra
comparable cameras(compared to vivo x300 ultra)
better os (best os in the market)
best performance of all phones 
cover looks good 😭",benifits of opposition find x9 ultra comparable cameras compared to vivo x300 ultra better os best os in the market best performance of all phones cover looks good,0,2026-04-23 15:12:53+00:00,camera_optics,general,general,general,OPPO Find X9 Ultra 300mm Lens Attachment,Parker Burton,OPPO just sent out the craziest smartphone accessory with this 300mm lens attachment,205647,64.66,https://www.youtube.com/watch?v=6Uehk0ya9AU,camera lens protective case,dashboard_user
UgxxxTQqSdnq02aS9Xx4AaABAg.AVw4d66noWsAVx8qX2pnNa,6Uehk0ya9AU,UgxxxTQqSdnq02aS9Xx4AaABAg,UgxxxTQqSdnq02aS9Xx4AaABAg,True,@leibniz4455,"When the leaks showed me: 
- iPhone foldable 
- 12GB RAM 
- smaller dynamic island, etc... 
My immediate reaction was: ""So Apple is still years behind...""","when the leaks showed me iphone foldable 12gb ram smaller dynamic island, etc... my immediate reaction was so apple is still years behind...",7,2026-04-23 15:12:03+00:00,camera_optics,general,general,general,OPPO Find X9 Ultra 300mm Lens Attachment,Parker Burton,OPPO just sent out the craziest smartphone accessory with this 300mm lens attachment,205647,64.66,https://www.youtube.com/watch?v=6Uehk0ya9AU,camera lens protective case,dashboard_user
